country,year,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2
Switzerland,2006,7478514.0,393075130368.0,45.365,6.066,0.115,0.68,36.103,6.459,1.831
Switzerland,2007,7545386.0,416832815104.0,43.358,5.746,0.104,0.741,34.17,6.296,1.863
Switzerland,2008,7641729.0,433739235328.0,44.699,5.849,0.103,0.681,35.207,6.702,1.834
Switzerland,2009,7737642.0,431737405440.0,43.523,5.625,0.101,0.636,34.401,6.423,1.825
Switzerland,2010,7825751.0,451139698688.0,45.034,5.755,0.1,0.649,35.013,7.179,1.932
Switzerland,2011,7914378.0,467103580160.0,40.973,5.177,0.088,0.608,31.814,6.383,1.902
Switzerland,2012,7998927.0,472611913728.0,42.241,5.281,0.089,0.557,32.668,6.978,1.786
Switzerland,2013,8091197.0,481081819136.0,43.171,5.336,0.09,0.583,33.222,7.332,1.811
Switzerland,2014,8190238.0,492386648064.0,39.221,4.789,0.08,0.602,30.16,6.373,1.858
Switzerland,2015,8283940.0,500484669440.0,38.719,4.674,0.077,0.56,29.462,6.798,1.695
Switzerland,2016,8374902.0,510838112256.0,39.172,4.677,0.077,0.525,29.552,7.145,1.748
Switzerland,2017,8453628.0,517799804928.0,38.165,4.515,0.074,0.503,28.615,7.104,1.739
Switzerland,2018,8516339.0,532611137536.0,36.859,4.328,0.069,0.475,27.765,6.703,1.718
Switzerland,2019,8577526.0,538693468160.0,36.721,4.281,0.068,0.429,27.485,6.897,1.712
Switzerland,2020,8640582.0,525896482816.0,34.228,3.961,0.065,0.411,25.306,6.667,1.659
Syria,1991,12980822.0,121259155456.0,42.201,3.251,0.348,0.004,32.104,3.657,1.45
Syria,1992,13385570.0,132464549888.0,42.562,3.18,0.321,0.004,31.375,3.781,1.521
Syria,1993,13795689.0,137136398336.0,45.222,3.278,0.33,0.004,32.751,3.745,1.836
Syria,1994,14208585.0,139462672384.0,45.65,3.213,0.327,0.004,32.841,4.059,1.823
Syria,1995,14616805.0,141596262400.0,46.083,3.153,0.325,0.015,32.415,5.119,1.794
Syria,1996,15018110.0,140380946432.0,47.128,3.138,0.336,0.011,33.206,5.453,1.795
Syria,1997,15417539.0,133631082496.0,49.257,3.195,0.369,0.011,32.599,8.457,1.916
Syria,1998,15820409.0,135803035648.0,53.158,3.36,0.391,0.011,34.504,10.941,1.809
Syria,1999,16228063.0,126804508672.0,55.151,3.398,0.435,0.011,36.032,11.201,2.0
Syria,2000,16637884.0,125214244864.0,54.171,3.256,0.433,0.011,34.838,11.314,1.79
Syria,2001,17051338.0,125631938560.0,50.951,2.988,0.406,0.011,34.306,10.365,1.897
Syria,2002,17468335.0,128996139008.0,40.35,2.31,0.313,0.007,22.968,12.613,1.737
Syria,2003,17889297.0,122501644288.0,54.978,3.073,0.449,0.011,37.627,12.702,1.754
Syria,2004,18336880.0,126515322880.0,51.287,2.797,0.405,0.011,33.988,13.167,1.694
Syria,2005,18814088.0,129657012224.0,50.751,2.698,0.391,0.011,35.432,11.314,1.638
Syria,2006,19637017.0,132870750208.0,53.664,2.733,0.404,0.011,38.242,11.684,1.696
Syria,2007,20884137.0,138933387264.0,66.66,3.192,0.48,0.011,51.34,11.498,1.848
Syria,2008,21636565.0,140064260096.0,67.756,3.132,0.484,0.011,52.974,11.201,1.91
Syria,2009,21976971.0,141886521344.0,62.968,2.865,0.444,0.011,45.314,13.761,1.861
Syria,2010,22482418.0,143781003264.0,61.722,2.745,0.429,0.011,39.842,17.858,2.151
Syria,2011,22878103.0,134274048000.0,58.836,2.572,0.438,0.011,40.4,15.058,1.769
Syria,2012,22759763.0,98907693056.0,45.85,2.015,0.464,0.004,30.464,11.962,2.087
Syria,2013,21666920.0,72894799872.0,34.043,1.571,0.467,0.004,22.015,9.829,1.393
Syria,2014,20273662.0,65379098624.0,30.943,1.526,0.473,0.004,20.476,9.086,0.646
Syria,2015,19424615.0,63295275008.0,28.603,1.473,0.452,0.004,19.0,7.974,0.646
Syria,2016,19193835.0,59731472384.0,26.947,1.404,0.451,0.004,18.393,6.954,0.856
Syria,2017,19224670.0,59296817152.0,31.591,1.643,0.533,0.004,21.745,6.863,0.74
Syria,2018,19577850.0,60171976704.0,29.376,1.5,0.488,0.004,20.457,6.825,0.751
Syria,2019,20353536.0,62427095040.0,27.402,1.346,0.439,0.004,18.331,6.548,0.768
Syria,2020,21049428.0,55872249856.0,26.313,1.25,0.471,0.004,17.884,5.749,0.838
Taiwan,1991,20781752.0,345211437056.0,133.631,6.43,0.387,44.467,72.533,5.934,9.535
Taiwan,1992,20982087.0,372503871488.0,142.432,6.788,0.382,51.695,72.749,6.134,10.333
Taiwan,1993,21174678.0,396575965184.0,154.046,7.275,0.388,56.965,77.348,5.855,11.676
Taiwan,1994,21357146.0,425304522752.0,161.564,7.565,0.38,60.072,80.439,7.794,11.129
Taiwan,1995,21534498.0,451738435584.0,170.064,7.897,0.376,62.47,86.391,8.438,10.93
Taiwan,1996,21709270.0,477921935360.0,178.059,8.202,0.373,70.602,85.951,8.861,10.611
Taiwan,1997,21885333.0,504501698560.0,190.782,8.717,0.378,80.014,87.287,10.089,10.644
Taiwan,1998,22049226.0,524131074048.0,200.546,9.095,0.383,85.37,90.968,12.642,9.975
Taiwan,1999,22203788.0,557640974336.0,208.023,9.369,0.373,87.166,97.428,12.684,9.262
Taiwan,2000,22332874.0,591153922048.0,226.934,10.161,0.384,104.155,98.384,13.908,8.824
Taiwan,2001,22446254.0,582366330880.0,231.431,10.31,0.397,110.988,94.737,15.731,9.086
Taiwan,2002,22566899.0,612808785920.0,238.567,10.572,0.389,119.439,90.987,17.492,9.774
Taiwan,2003,22664130.0,636240068608.0,249.129,10.992,0.392,129.246,91.148,18.393,9.313
Taiwan,2004,22745433.0,675272458240.0,259.367,11.403,0.384,134.814,92.36,21.502,9.546
Taiwan,2005,22824930.0,709314019328.0,266.888,11.693,0.376,137.865,95.416,22.35,9.977
Taiwan,2006,22914644.0,745966010368.0,276.536,12.068,0.371,145.391,96.566,23.566,9.812
Taiwan,2007,23006921.0,791900585984.0,280.076,12.174,0.354,154.615,90.079,25.013,9.484
Taiwan,2008,23086237.0,794389643264.0,266.885,11.56,0.336,148.804,81.856,26.936,8.504
Taiwan,2009,23164354.0,779014504448.0,253.033,10.923,0.325,140.933,77.525,26.107,7.865
Taiwan,2010,23224047.0,859487535104.0,270.715,11.657,0.315,151.222,78.161,32.716,8.105
Taiwan,2011,23273078.0,888546852864.0,276.774,11.892,0.311,154.588,76.34,36.27,8.512
Taiwan,2012,23345962.0,908290359296.0,273.282,11.706,0.301,152.382,73.151,38.416,7.996
Taiwan,2013,23416869.0,930852306944.0,274.576,11.726,0.295,154.454,72.223,38.032,8.03
Taiwan,2014,23472810.0,974779252736.0,276.96,11.799,0.284,155.357,72.751,40.124,7.088
Taiwan,2015,23529259.0,989069508608.0,276.263,11.741,0.279,152.682,71.719,43.517,6.313
Taiwan,2016,23586141.0,1010482872320.0,280.188,11.879,0.277,152.786,75.327,44.967,5.395
Taiwan,2017,23632950.0,1043939917824.0,285.73,12.09,0.274,156.004,73.938,49.526,5.357
Taiwan,2018,23659308.0,1073034559488.0,283.897,11.999,0.265,152.322,73.364,51.808,5.378
Taiwan,2019,23674137.0,1105912397824.0,274.445,11.593,0.248,148.311,69.589,50.045,5.508
Taiwan,2020,23663460.0,1143369498624.0,272.202,11.503,0.238,144.005,65.372,56.322,5.673
Tajikistan,1991,5541200.0,23089123328.0,9.758,1.761,0.423,1.511,4.687,3.222,0.248
Tajikistan,1992,5649397.0,15578961920.0,7.308,1.294,0.469,0.934,2.957,3.221,0.196
Tajikistan,1993,5725001.0,13768160256.0,5.171,0.903,0.376,0.52,1.798,2.706,0.147
Tajikistan,1994,5825371.0,10806547456.0,2.355,0.404,0.218,0.114,0.656,1.488,0.098
Tajikistan,1995,5948587.0,9460375552.0,2.445,0.411,0.258,0.051,0.671,1.674,0.049
Tajikistan,1996,6066524.0,8989080576.0,2.824,0.465,0.314,0.022,0.63,2.147,0.025
Tajikistan,1997,6139830.0,9105132544.0,2.15,0.35,0.236,0.062,0.63,1.44,0.018
Tajikistan,1998,6176403.0,9509160960.0,2.497,0.404,0.263,0.048,0.967,1.473,0.009
Tajikistan,1999,6208372.0,9907046400.0,2.517,0.405,0.254,0.033,1.004,1.466,0.015
Tajikistan,2000,6284737.0,10735321088.0,2.234,0.355,0.208,0.044,0.729,1.436,0.024
Tajikistan,2001,6407376.0,11697951744.0,2.288,0.357,0.196,0.066,0.78,1.407,0.034
Tajikistan,2002,6531672.0,12792792064.0,1.877,0.287,0.147,0.081,0.769,0.978,0.049
Tajikistan,2003,6658575.0,14027449344.0,2.071,0.311,0.148,0.106,0.832,1.052,0.081
Tajikistan,2004,6790554.0,15391086592.0,2.56,0.377,0.166,0.161,1.077,1.227,0.095
Tajikistan,2005,6924723.0,16469328896.0,2.439,0.352,0.148,0.169,0.917,1.229,0.124
Tajikistan,2006,7057566.0,17531183104.0,2.655,0.376,0.151,0.176,1.11,1.231,0.138
Tajikistan,2007,7194478.0,18731098112.0,3.227,0.449,0.172,0.315,1.521,1.238,0.153
Tajikistan,2008,7338403.0,20202934272.0,2.896,0.395,0.143,0.341,1.473,0.989,0.093
Tajikistan,2009,7490233.0,20969201664.0,2.444,0.326,0.117,0.308,1.598,0.443,0.095
Tajikistan,2010,7652144.0,22275913728.0,2.536,0.331,0.114,0.338,1.688,0.367,0.144
Tajikistan,2011,7824785.0,23719352320.0,2.341,0.299,0.099,0.37,1.455,0.37,0.146
Tajikistan,2012,8014087.0,25498306560.0,2.933,0.366,0.115,0.703,1.837,0.271,0.123
Tajikistan,2013,8216734.0,27385180160.0,2.907,0.354,0.106,0.875,1.837,0.007,0.188
Tajikistan,2014,8425558.0,29219995648.0,4.6,0.546,0.157,1.479,2.552,0.007,0.562
Tajikistan,2015,8643839.0,30973186048.0,5.302,0.613,0.171,1.759,2.843,0.007,0.693
Tajikistan,2016,8865622.0,33110335488.0,5.693,0.642,0.172,2.241,2.779,0.007,0.665
Tajikistan,2017,9085943.0,35461181440.0,6.858,0.755,0.193,2.961,2.371,0.004,1.523
Tajikistan,2018,9307346.0,38156222464.0,8.06,0.866,0.211,3.142,2.93,0.11,1.879
Tajikistan,2019,9529971.0,40979787776.0,8.692,0.912,0.212,3.424,2.936,0.279,2.053
Tajikistan,2020,9749310.0,42778796032.0,9.404,0.965,0.22,3.526,3.361,0.444,2.074
Tanzania,1999,33300335.0,36215287808.0,2.459,0.074,0.068,0.198,1.924,0.0,0.337
Tanzania,2000,34260142.0,39001698304.0,2.572,0.075,0.066,0.209,2.026,0.0,0.337
Tanzania,2001,35198302.0,42445344768.0,3.041,0.086,0.072,0.205,2.473,0.0,0.362
Tanzania,2002,36121301.0,46583074816.0,3.486,0.096,0.075,0.209,2.865,0.0,0.412
Tanzania,2003,37089554.0,50824601600.0,3.687,0.099,0.073,0.147,3.067,0.0,0.474
Tanzania,2004,38109667.0,55891197952.0,4.221,0.111,0.076,0.172,3.294,0.245,0.51
Tanzania,2005,39182083.0,61018755072.0,5.356,0.137,0.088,0.081,4.056,0.678,0.541
Tanzania,2006,40294901.0,65508012032.0,5.876,0.146,0.09,0.048,4.346,0.945,0.538
Tanzania,2007,41435509.0,72909537280.0,5.706,0.138,0.078,0.073,3.984,1.018,0.631
Tanzania,2008,42570728.0,78993514496.0,5.989,0.141,0.076,0.278,3.984,1.051,0.675
Tanzania,2009,43633977.0,85446164480.0,5.807,0.133,0.068,0.216,3.602,1.242,0.747
Tanzania,2010,44758489.0,93371211776.0,7.194,0.161,0.077,0.264,4.567,1.472,0.892
Tanzania,2011,46029372.0,103624507392.0,8.503,0.185,0.082,0.524,5.431,1.626,0.921
Tanzania,2012,47374259.0,108951846912.0,10.401,0.22,0.095,0.304,7.25,1.858,0.987
Tanzania,2013,48824134.0,116340973568.0,11.273,0.231,0.097,0.19,8.296,1.868,0.913
Tanzania,2014,50351505.0,124173041664.0,11.086,0.22,0.089,0.755,7.443,1.798,1.088
Tanzania,2015,52020959.0,131823353856.0,12.911,0.248,0.098,1.041,8.68,1.975,1.215
Tanzania,2016,53824011.0,140875644928.0,13.647,0.254,0.097,1.015,8.491,2.564,1.577
Tanzania,2017,55652888.0,150417145856.0,13.682,0.246,0.091,1.363,7.979,2.712,1.627
Tanzania,2018,57437134.0,160884703232.0,14.41,0.251,0.09,1.333,8.187,3.143,1.747
Tanzania,2019,59174889.0,172128927744.0,16.377,0.277,0.095,1.572,8.891,3.39,2.524
Tanzania,2020,60972801.0,180418658304.0,16.25,0.267,0.09,1.531,9.169,3.033,2.517
Thailand,1991,55637437.0,437871476736.0,95.045,1.708,0.217,19.425,56.495,13.129,5.995
Thailand,1992,56528829.0,473484197888.0,105.513,1.867,0.223,20.79,62.417,14.074,8.232
Thailand,1993,57408199.0,509703192576.0,121.855,2.123,0.239,23.109,70.672,16.01,12.064
Thailand,1994,58260857.0,545365098496.0,136.87,2.349,0.251,26.664,78.419,18.252,13.357
Thailand,1995,59098229.0,584005910528.0,153.65,2.6,0.263,30.339,88.777,18.956,15.337
Thailand,1996,59920058.0,611290644480.0,173.566,2.897,0.284,36.777,96.915,22.27,17.355
Thailand,1997,60724589.0,589240401920.0,181.203,2.984,0.308,38.024,95.44,28.148,19.34
Thailand,1998,61522633.0,539314651136.0,159.704,2.596,0.296,30.637,85.415,30.146,13.279
Thailand,1999,62299039.0,558464040960.0,167.235,2.684,0.299,32.373,84.654,33.856,16.077
Thailand,2000,63007813.0,579217719296.0,167.352,2.656,0.289,33.1,79.347,39.32,15.299
Thailand,2001,63651139.0,596447985664.0,172.267,2.706,0.289,36.81,75.165,42.534,17.47
Thailand,2002,64266431.0,630177398784.0,184.665,2.873,0.293,39.244,78.938,46.469,19.739
Thailand,2003,64868164.0,672602587136.0,191.088,2.946,0.284,39.903,83.86,49.47,17.49
Thailand,2004,65452051.0,712165883904.0,207.331,3.168,0.291,44.763,91.753,52.102,18.26
Thailand,2005,66017415.0,739238412288.0,214.325,3.246,0.29,48.333,90.839,54.462,20.236
Thailand,2006,66567685.0,773067112448.0,215.825,3.242,0.279,51.313,87.308,55.579,21.226
Thailand,2007,67102389.0,811667423232.0,224.083,3.339,0.276,57.803,84.633,59.253,22.01
Thailand,2008,67619834.0,822020800512.0,224.249,3.316,0.273,62.251,78.484,63.7,19.441
Thailand,2009,68121076.0,812859719680.0,228.836,3.359,0.282,62.403,79.822,67.513,18.68
Thailand,2010,68579442.0,870109282304.0,241.019,3.514,0.277,64.008,80.785,77.345,18.486
Thailand,2011,69007211.0,873642786816.0,244.878,3.549,0.28,65.35,84.609,76.017,18.206
Thailand,2012,69436091.0,936920875008.0,262.348,3.778,0.28,68.155,90.833,83.615,18.746
Thailand,2013,69845115.0,962095808512.0,263.754,3.776,0.274,67.149,91.381,85.504,18.914
Thailand,2014,70216362.0,971562811392.0,272.488,3.881,0.28,73.794,91.137,87.093,19.722
Thailand,2015,70540790.0,1002011623424.0,277.099,3.928,0.277,72.142,95.218,88.912,20.024
Thailand,2016,70859837.0,1036430737408.0,284.045,4.009,0.274,73.6,98.924,87.759,23.053
Thailand,2017,71160184.0,1079732797440.0,283.348,3.982,0.262,73.824,101.146,85.289,22.388
Thailand,2018,71376080.0,1125329928192.0,288.305,4.039,0.256,78.564,102.33,84.332,22.466
Thailand,2019,71522265.0,1149130637312.0,281.877,3.941,0.245,70.06,103.652,85.27,22.304
Thailand,2020,71641484.0,1078332620800.0,271.923,3.796,0.252,74.799,96.312,78.28,21.926
Tunisia,1991,8501827.0,45587107840.0,16.006,1.883,0.351,0.271,11.714,1.876,2.06
Tunisia,1992,8682509.0,49384841216.0,15.158,1.746,0.307,0.278,10.149,2.583,2.059
Tunisia,1993,8857916.0,50757976064.0,16.419,1.854,0.323,0.289,11.385,2.487,2.202
Tunisia,1994,9018446.0,52754321408.0,16.135,1.789,0.306,0.264,9.639,3.427,2.38
Tunisia,1995,9161263.0,54252486656.0,16.272,1.776,0.3,0.238,9.321,3.752,2.556
Tunisia,1996,9294433.0,58083471360.0,16.619,1.788,0.286,0.238,9.639,3.991,2.369
Tunisia,1997,9421273.0,61515603968.0,17.215,1.827,0.28,0.26,9.997,4.297,2.298
Tunisia,1998,9541671.0,64700489728.0,17.791,1.865,0.275,0.209,9.983,4.808,2.388
Tunisia,1999,9655966.0,68718202880.0,18.64,1.93,0.271,0.297,10.3,5.027,2.536
Tunisia,2000,9764940.0,71818854400.0,19.552,2.002,0.272,0.278,10.561,5.334,2.955
Tunisia,2001,9869680.0,75444592640.0,20.43,2.07,0.271,0.256,10.849,5.914,2.994
Tunisia,2002,9971522.0,76877529088.0,20.68,2.074,0.269,0.216,10.981,5.914,3.157
Tunisia,2003,10071637.0,81240064000.0,21.142,2.099,0.26,0.062,11.265,6.245,3.171
Tunisia,2010,10765982.0,112484990976.0,28.138,2.614,0.25,0.055,11.498,11.637,4.291
Tunisia,2011,10886041.0,110760050688.0,26.436,2.428,0.239,0.044,10.772,11.267,3.414
Tunisia,2012,11009650.0,115430793216.0,28.459,2.585,0.247,0.0,10.825,12.159,4.253
Turkey,1991,57009892.0,498030903296.0,158.126,2.774,0.318,74.99,58.789,9.145,12.021
Turkey,1992,57990120.0,535075749888.0,164.065,2.829,0.307,75.08,63.246,9.926,13.265
Turkey,1993,58999167.0,586262052864.0,171.139,2.901,0.292,70.566,73.136,11.088,13.049
Turkey,1994,60033831.0,562010849280.0,167.566,2.791,0.298,68.585,70.63,11.348,13.493
Turkey,1995,61024501.0,610881306624.0,181.355,2.972,0.297,71.101,78.056,14.441,14.133
Turkey,1996,61951134.0,662700425216.0,199.647,3.223,0.301,82.694,82.12,16.82,14.662
Turkey,1997,62852969.0,722433605632.0,212.108,3.375,0.294,90.549,81.899,20.788,15.105
Turkey,1998,63734384.0,754598739968.0,212.135,3.328,0.281,94.057,77.471,21.658,15.292
Turkey,1999,64591916.0,725083488256.0,207.928,3.219,0.287,84.306,78.876,26.718,14.59
Turkey,2000,65425958.0,785054957568.0,229.937,3.514,0.293,98.619,82.614,30.118,15.184
Turkey,2001,66245126.0,732284583936.0,213.581,3.224,0.292,84.601,78.145,32.578,15.087
Turkey,2002,67048793.0,796073328640.0,221.226,3.299,0.278,87.32,80.255,34.766,15.513
Turkey,2003,67831736.0,848549707776.0,236.766,3.49,0.279,92.078,81.859,43.193,16.022
Turkey,2004,68592621.0,931152789504.0,244.769,3.568,0.263,93.453,85.843,44.368,17.207
Turkey,2005,69329555.0,1017383813120.0,264.871,3.82,0.26,102.178,84.446,54.859,19.117
Turkey,2006,70045352.0,1096826028032.0,282.368,4.031,0.257,111.676,83.084,62.166,20.841
Turkey,2007,70750595.0,1158406995968.0,313.693,4.434,0.271,126.159,87.866,72.005,22.78
Turkey,2008,71562344.0,1179868332032.0,310.622,4.341,0.263,122.958,86.88,71.548,24.85
Turkey,2009,72464845.0,1122756722688.0,316.412,4.366,0.282,130.449,83.74,71.36,27.04
Turkey,2010,73346766.0,1240496865280.0,316.193,4.311,0.255,129.772,80.523,71.655,29.977
Turkey,2011,74215200.0,1364782743552.0,342.057,4.609,0.251,135.425,84.197,86.048,31.454
Turkey,2012,75197195.0,1430131965952.0,356.107,4.736,0.249,141.827,89.728,87.094,31.372
Turkey,2013,76403032.0,1551491661824.0,347.332,4.546,0.224,125.598,94.357,86.692,33.913
Turkey,2014,78036154.0,1628131950592.0,364.028,4.665,0.224,130.464,98.998,93.537,34.498
Turkey,2015,80014221.0,1727192891392.0,384.93,4.811,0.223,139.39,108.643,96.438,34.441
Turkey,2016,81652086.0,1784590368768.0,405.95,4.972,0.227,152.272,117.847,91.852,37.528
Turkey,2017,83083668.0,1918472159232.0,430.901,5.186,0.225,158.615,120.765,104.89,39.469
Turkey,2018,84415966.0,1975637639168.0,422.059,5.0,0.214,163.563,116.358,95.751,39.413
Turkey,2019,85357671.0,1991116587008.0,402.692,4.718,0.202,165.994,114.354,83.614,32.349
Turkey,2020,86091691.0,2029749403648.0,412.927,4.796,0.203,159.296,114.069,92.29,40.813
Turkmenistan,1991,3855900.0,20437989376.0,30.425,7.89,1.489,1.207,11.989,16.413,0.572
Turkmenistan,1992,3944689.0,17569988608.0,31.994,8.111,1.821,1.59,17.34,12.617,0.447
Turkmenistan,1993,4032415.0,18037536768.0,27.516,6.824,1.526,0.359,8.789,17.922,0.447
Turkmenistan,1994,4116662.0,15091315712.0,34.216,8.312,2.267,0.0,8.813,24.346,0.284
Turkmenistan,1995,4191210.0,14166396928.0,34.569,8.248,2.44,0.0,8.111,25.645,0.177
Turkmenistan,1996,4263817.0,13366624256.0,31.654,7.424,2.368,0.264,9.42,20.738,0.183
Turkmenistan,1997,4336733.0,11995996160.0,31.196,7.193,2.601,0.0,9.209,21.166,0.182
Turkmenistan,1998,4410512.0,12945784832.0,33.446,7.583,2.584,0.0,11.809,20.035,0.182
Turkmenistan,1999,4492174.0,15251900416.0,39.797,8.859,2.609,0.0,12.906,24.518,0.182
Turkmenistan,2000,4582676.0,18299209728.0,39.361,8.589,2.151,0.0,12.337,24.948,0.181
Turkmenistan,2001,4675414.0,22282743808.0,34.034,7.279,1.527,0.0,11.611,20.372,0.181
Turkmenistan,2002,4769472.0,26092439552.0,30.131,6.317,1.155,0.0,13.124,14.52,0.18
Turkmenistan,2003,4863871.0,30907678720.0,40.568,8.341,1.313,0.0,14.836,22.552,0.179
Turkmenistan,2004,4958093.0,35857575936.0,49.355,9.954,1.376,0.0,15.345,30.884,0.218
Turkmenistan,2005,5052259.0,41000509440.0,47.929,9.487,1.169,0.0,15.359,29.821,0.256
Turkmenistan,2006,5147104.0,46020001792.0,49.5,9.617,1.076,0.0,14.997,31.518,0.359
Turkmenistan,2007,5244047.0,51693703168.0,49.183,9.379,0.951,0.0,15.679,30.718,0.362
Turkmenistan,2008,5345034.0,60001292288.0,59.438,11.12,0.991,0.0,16.202,40.073,0.392
Turkmenistan,2009,5451596.0,64409214976.0,52.462,9.623,0.815,0.0,15.253,34.497,0.42
Turkmenistan,2010,5564355.0,71115153408.0,59.184,10.636,0.832,0.0,16.986,39.685,0.439
Turkmenistan,2011,5683413.0,82520293376.0,65.155,11.464,0.79,0.0,17.752,43.327,0.738
Turkmenistan,2012,5808547.0,87581261824.0,66.939,11.524,0.764,0.0,18.576,42.865,0.894
Turkmenistan,2013,5939347.0,87286120448.0,64.34,10.833,0.737,0.0,19.093,40.0,1.013
Turkmenistan,2014,6075286.0,90639646720.0,62.799,10.337,0.693,0.0,19.98,37.97,1.107
Turkmenistan,2015,6215775.0,93346144256.0,64.323,10.348,0.689,0.0,20.112,39.487,1.259
Turkmenistan,2016,6360041.0,92434153472.0,63.49,9.983,0.687,0.0,20.332,38.523,1.336
Turkmenistan,2017,6507065.0,96785031168.0,63.44,9.749,0.655,0.0,20.412,38.523,1.374
Turkmenistan,2018,6655523.0,97638670336.0,62.756,9.429,0.643,0.0,20.401,38.523,1.03
Turkmenistan,2019,6803942.0,94329708544.0,63.178,9.285,0.67,0.0,19.462,40.272,0.916
Turkmenistan,2020,6949915.0,91559231488.0,64.26,9.246,0.702,0.0,18.548,41.853,0.725
Ukraine,1991,52170967.0,460353470464.0,632.924,12.132,1.375,222.622,167.044,224.884,8.918
Ukraine,1992,52323675.0,421710462976.0,589.283,11.262,1.397,245.344,129.12,197.13,8.679
Ukraine,1993,52350122.0,367893676032.0,510.32,9.748,1.387,235.88,94.482,165.866,6.398
Ukraine,1994,52076000.0,288418660352.0,419.492,8.055,1.454,185.817,77.58,144.306,4.991
Ukraine,1995,51665535.0,257477951488.0,390.072,7.55,1.515,174.093,72.31,134.048,3.408
Ukraine,1996,51226110.0,235602722816.0,351.77,6.867,1.493,146.215,60.779,137.899,2.161
Ukraine,1997,50786882.0,232333262848.0,340.514,6.705,1.466,154.305,49.468,129.719,2.415
Ukraine,1998,50379728.0,231737294848.0,328.808,6.527,1.419,123.079,42.553,155.921,2.788
Ukraine,1999,49976444.0,235148312576.0,298.579,5.974,1.27,123.714,37.528,130.367,2.535
Ukraine,2000,49556655.0,253196025856.0,285.674,5.765,1.128,122.878,31.612,124.325,2.261
Ukraine,2001,49106855.0,281110347776.0,303.891,6.188,1.081,131.831,33.996,130.433,2.475
Ukraine,2002,48677280.0,301087064064.0,295.901,6.079,0.983,136.228,35.368,116.284,2.817
Ukraine,2003,48315132.0,335257370624.0,307.245,6.359,0.916,132.444,37.249,128.304,3.612
Ukraine,2004,47979502.0,381078077440.0,310.626,6.474,0.815,135.323,36.469,128.409,4.264
Ukraine,2005,47585558.0,399366225920.0,313.531,6.589,0.785,135.906,36.259,130.363,4.785
Ukraine,2006,47278690.0,436786757632.0,333.062,7.045,0.763,154.04,40.508,126.738,5.484
Ukraine,2007,47062802.0,480580665344.0,336.82,7.157,0.701,161.469,43.12,119.444,6.164
Ukraine,2008,46819168.0,499592167424.0,325.983,6.963,0.652,154.64,43.891,114.802,6.294
Ukraine,2009,46623732.0,431074410496.0,277.593,5.954,0.644,136.611,42.693,89.978,2.59
Ukraine,2010,46456002.0,439429791744.0,294.366,6.336,0.67,145.421,39.84,100.442,2.882
Ukraine,2011,46307852.0,471221174272.0,308.376,6.659,0.654,153.853,39.774,104.231,3.901
